Date,Snow Water Equivalent (in) Start of Day Values
1989-11-27,0.8999999999999999
1990-03-07,1.0
1990-03-14,0.7000000000000011
1990-04-29,0.7000000000000028
1991-03-06,1.0
1991-03-27,0.7999999999999989
1991-05-16,1.3000000000000007
1991-10-25,0.8
1992-01-08,0.7999999999999989
1992-03-06,1.200000000000001
1992-03-09,0.7999999999999989
1992-03-25,0.9000000000000004
1992-03-29,0.8000000000000007
1992-11-03,0.7999999999999999
1993-02-10,0.7999999999999989
1993-04-13,1.0999999999999979
1994-02-25,0.8000000000000007
1995-05-01,1.2999999999999972
1995-05-03,0.8999999999999986
1995-05-18,1.1999999999999993
1995-05-30,1.0
1995-06-09,1.0999999999999979
1995-10-23,1.0
1995-11-10,0.9000000000000001
1995-11-13,1.2999999999999998
1995-11-29,0.9000000000000004
1996-01-04,0.7999999999999989
1996-02-22,0.8000000000000007
1996-10-27,0.8
1996-11-16,0.8999999999999999
1996-11-19,1.0
1996-12-06,0.7999999999999998
1996-12-17,0.7000000000000011
1997-01-10,0.8000000000000007
1997-01-15,0.8000000000000007
1997-01-27,0.7999999999999972
1997-01-28,0.7000000000000028
1997-04-26,0.9000000000000021
1997-04-30,0.7999999999999972
1997-10-25,0.9999999999999999
1998-01-18,0.9000000000000004
1998-03-19,0.8000000000000007
1998-10-29,1.1
1999-01-06,0.8000000000000007
1999-04-23,1.5
1999-04-30,2.1999999999999993
1999-05-02,0.8999999999999986
1999-05-03,1.3000000000000007
2000-01-11,1.2999999999999998
2000-03-16,1.2000000000000028
2000-05-18,1.5999999999999996
2001-04-12,0.8000000000000007
2001-04-13,1.0
2001-04-23,1.1000000000000014
2001-05-03,1.3000000000000007
2001-05-04,0.8999999999999986
2001-05-05,0.8000000000000007
2001-05-06,0.8000000000000007
2002-05-24,1.2
2003-03-19,2.3000000000000007
2003-03-20,0.8999999999999986
2003-04-24,0.9000000000000021
2003-05-10,1.1000000000000014
2004-04-06,1.0999999999999996
2004-04-22,0.9000000000000004
2005-01-12,0.7000000000000011
2005-04-28,0.7000000000000011
2005-04-29,0.7999999999999989
2005-05-12,0.9000000000000004
2005-06-05,0.8
2005-11-15,1.0
2005-12-02,0.7999999999999998
2006-03-20,0.9000000000000004
2006-10-27,1.0
2006-12-21,1.7999999999999998
2007-03-25,0.8000000000000007
2008-02-08,0.9000000000000004
2008-03-31,0.8999999999999986
2008-04-11,0.8999999999999986
2008-06-06,1.0
2009-01-08,0.8999999999999986
2009-04-18,0.8000000000000007
2009-04-20,1.0
2009-12-14,1.2000000000000002
2010-04-08,0.7000000000000011
2010-04-24,2.0
2010-05-12,1.1999999999999993
2010-10-26,0.8999999999999999
2010-11-17,1.0
2010-11-22,0.7999999999999998
2010-12-19,0.7999999999999998
2010-12-20,1.0
2010-12-21,1.0999999999999996
2011-02-06,1.3000000000000007
2011-02-08,0.8999999999999986
2011-02-26,0.8000000000000007
2011-03-18,0.8999999999999986
2011-04-04,0.8000000000000007
2011-04-15,0.8000000000000007
2011-04-18,0.8000000000000007
2011-04-19,0.7999999999999972
2011-04-22,0.8000000000000043
2011-05-12,1.2999999999999972
2011-05-19,1.3000000000000043
2011-05-20,1.0
2011-05-22,0.9000000000000057
2012-02-23,0.7000000000000011
2012-12-18,0.8000000000000007
2013-01-31,0.7999999999999989
2013-04-14,1.0
2013-04-16,1.5
2013-05-02,0.8000000000000007
2013-05-09,0.7999999999999972
2014-01-15,0.8000000000000007
2014-02-10,1.0999999999999996
2014-04-14,1.0
2014-05-12,1.1000000000000014
2014-05-25,0.8000000000000007
2014-11-26,0.7999999999999998
2014-12-22,1.1999999999999993
2015-02-05,0.7000000000000011
2015-03-03,0.7999999999999989
2015-04-10,1.0
2015-04-18,1.0999999999999996
2015-05-20,1.0
2016-02-16,0.7000000000000011
2016-03-18,0.9000000000000004
2016-03-24,1.4000000000000021
2016-04-17,1.0
2016-12-17,0.7999999999999998
2017-01-05,1.1000000000000005
2017-01-09,0.7000000000000011
2017-01-10,1.3999999999999986
2017-01-12,0.8000000000000007
2017-02-08,0.8000000000000007
2017-05-19,1.9000000000000004
2017-10-02,0.8
2017-10-03,1.2
2017-11-18,0.8999999999999999
2017-12-26,0.7999999999999998
2018-04-07,0.7999999999999989
2018-05-04,1.3000000000000007
2019-03-03,0.9000000000000004
2019-03-07,1.1999999999999993
2019-03-14,1.8999999999999986
2019-04-11,0.7999999999999972
2019-04-30,1.1999999999999993
2019-05-10,0.8999999999999986
2019-10-21,0.8
2019-10-24,0.7999999999999998
2019-11-26,0.7999999999999998
2019-12-15,0.8000000000000007
2020-02-08,1.0
2020-02-17,0.8000000000000007
2020-04-16,0.8999999999999986
2020-04-17,0.8999999999999986
2020-09-09,0.8
