Date,Snow Water Equivalent (in) Start of Day Values
1995-10-05,0.6
1995-11-10,0.7000000000000001
1995-11-13,0.7999999999999998
1995-11-14,0.7000000000000002
1995-12-07,0.5999999999999996
1996-01-01,0.9000000000000004
1996-01-31,0.7999999999999989
1996-02-19,0.9000000000000004
1996-02-21,0.7000000000000011
1996-02-23,0.5999999999999996
1996-12-06,1.0
1997-01-04,1.0999999999999996
1997-01-10,0.6999999999999993
1997-01-11,1.3000000000000007
1997-01-12,0.6999999999999993
1997-04-10,0.6999999999999993
1997-04-22,0.6000000000000014
1997-10-25,0.7999999999999999
1998-01-18,1.1000000000000005
1998-02-26,0.5999999999999996
1999-02-18,0.5999999999999996
1999-04-23,1.1000000000000014
1999-12-19,0.8000000000000003
2000-01-10,0.5999999999999996
2000-12-16,0.5999999999999996
2002-11-10,0.6000000000000001
2003-02-22,0.8000000000000007
2003-04-24,0.9000000000000004
2004-11-28,0.5999999999999996
2004-12-09,0.7999999999999998
2004-12-10,1.3000000000000003
2004-12-30,0.5999999999999996
2005-01-12,0.5999999999999996
2005-11-14,0.6000000000000001
2005-11-15,0.8
2005-12-02,0.5999999999999996
2006-02-04,0.6000000000000014
2006-10-21,0.7
2006-11-15,1.0
2007-02-17,0.8000000000000007
2008-02-08,1.1999999999999993
2008-04-11,0.6999999999999993
2008-11-30,0.6000000000000001
2009-01-13,0.5999999999999996
2009-01-25,0.6999999999999993
2009-01-29,0.6000000000000014
2009-12-09,0.5999999999999999
2009-12-14,0.6000000000000001
2010-04-02,0.8000000000000007
2010-04-07,0.6000000000000014
2010-10-26,0.6
2010-11-17,0.7999999999999998
2010-11-22,0.7000000000000002
2011-01-18,1.1999999999999993
2011-01-23,0.5999999999999996
2011-02-06,0.7000000000000011
2011-03-18,0.8000000000000007
2011-10-26,0.7000000000000001
2011-11-14,0.6000000000000001
2012-01-23,0.5999999999999996
2012-02-24,0.5999999999999996
2012-02-29,0.9000000000000004
2012-12-18,0.5999999999999996
2012-12-19,0.7000000000000002
2013-04-03,1.0
2013-04-16,1.0999999999999996
2014-01-11,0.7999999999999989
2014-01-31,0.8000000000000007
2014-02-10,0.6999999999999993
2014-04-14,1.0
2014-05-12,1.8000000000000007
2014-11-23,0.5999999999999996
2014-12-22,1.4000000000000004
2014-12-23,0.7999999999999998
2015-02-05,0.7000000000000011
2015-10-23,0.6000000000000001
2016-03-15,0.5999999999999996
2016-03-24,0.6999999999999993
2016-12-11,1.0
2016-12-17,1.0
2017-01-05,0.8999999999999995
2017-01-10,1.0
2017-05-19,1.200000000000001
2017-10-02,0.6000000000000001
2017-10-03,0.5999999999999999
2017-12-24,0.8999999999999995
2017-12-26,0.7000000000000002
2018-02-13,0.7000000000000011
2018-03-24,0.6999999999999993
2018-04-07,0.6000000000000014
2018-04-09,1.0
2018-11-05,0.7
2019-01-19,0.6000000000000005
2019-01-25,0.5999999999999996
2019-03-09,0.5999999999999996
2019-03-14,0.8000000000000007
2019-05-29,0.6999999999999993
2019-06-22,1.2
2019-12-15,0.7000000000000002
2020-01-02,0.6000000000000005
2020-02-07,1.0
2020-02-08,1.9000000000000004
2020-02-17,0.5999999999999996
2020-02-25,0.6000000000000014
2020-03-20,0.7999999999999972
2020-09-09,0.7
