Date,Snow Water Equivalent (in) Start of Day Values
1990-11-06,0.7
1990-12-14,0.8999999999999999
1991-01-14,0.6999999999999993
1991-02-18,1.0000000000000009
1991-03-03,0.6999999999999993
1991-03-21,0.7999999999999989
1991-03-27,0.6999999999999993
1991-04-12,0.6999999999999993
1992-02-14,0.7000000000000002
1992-03-09,1.0
1993-01-08,0.6000000000000005
1993-01-12,0.6999999999999993
1993-03-11,0.6999999999999993
1993-03-30,0.8000000000000007
1994-02-12,0.9000000000000004
1995-01-16,0.7000000000000002
1995-01-17,0.7000000000000002
1995-04-18,0.7000000000000002
1995-05-09,1.0
1995-11-10,0.7
1995-12-31,1.0
1996-02-21,0.6999999999999993
1996-04-12,0.7000000000000002
1996-04-14,0.7999999999999989
1996-10-27,0.8999999999999999
1996-10-30,1.3000000000000003
1996-11-06,1.0999999999999996
1997-01-08,1.0
1997-01-11,1.0
1997-01-29,0.6000000000000014
1997-04-15,0.6000000000000014
1997-05-02,0.6000000000000005
1998-02-23,1.0999999999999996
1998-03-04,0.7999999999999989
1998-11-07,0.9
1998-11-30,0.6999999999999997
1999-02-06,1.3000000000000007
1999-04-02,0.9000000000000004
1999-04-23,0.6999999999999993
2000-01-26,0.6999999999999993
2000-02-13,0.6999999999999993
2000-02-26,0.6000000000000014
2000-04-20,0.7000000000000001
2001-03-29,0.8000000000000007
2001-04-09,0.6000000000000005
2001-11-26,0.7
2002-03-08,0.6000000000000014
2003-01-01,1.1999999999999997
2003-01-29,0.6000000000000005
2003-02-14,0.7999999999999989
2003-02-15,0.7000000000000011
2003-03-05,1.0999999999999996
2003-04-24,1.7999999999999998
2003-11-04,0.8999999999999999
2003-12-11,0.6000000000000005
2005-01-11,0.7999999999999998
2005-01-12,0.7999999999999998
2005-03-15,0.6000000000000014
2006-03-27,0.7000000000000011
2006-04-19,0.6000000000000005
2007-01-05,0.8999999999999999
2007-02-12,0.7000000000000002
2007-03-29,1.0
2007-12-02,0.8
2007-12-08,0.6999999999999997
2008-01-06,0.6000000000000005
2008-02-01,0.6000000000000014
2008-03-31,1.0
2008-12-14,0.7
2009-01-24,1.0
2009-03-26,0.9000000000000004
2009-03-30,0.6000000000000014
2009-04-01,0.6999999999999993
2009-04-10,0.6999999999999993
2009-12-08,0.7
2010-03-06,0.6999999999999993
2010-04-07,1.6999999999999993
2010-04-24,0.6000000000000005
2010-11-22,0.8
2010-12-21,1.0
2010-12-22,0.6000000000000005
2011-04-19,1.0999999999999996
2011-04-22,0.6999999999999993
2011-11-06,0.7
2011-11-14,1.4000000000000001
2012-02-20,0.7999999999999989
2013-11-17,0.7
2014-12-15,0.7000000000000002
2015-03-03,1.0
2015-04-19,0.8
2015-11-05,0.7
2016-01-17,0.7000000000000002
2016-01-18,0.6000000000000005
2016-01-31,0.6999999999999993
2016-04-25,0.8999999999999999
2016-05-09,1.0999999999999999
2017-01-03,1.0
2017-01-05,1.2999999999999998
2017-01-12,0.6000000000000005
2017-02-28,0.8000000000000007
2018-02-15,0.7000000000000002
2019-01-17,0.7000000000000002
2019-01-19,0.7000000000000002
2019-04-30,1.2
2019-05-01,0.7
2019-11-26,0.7000000000000002
2020-01-02,0.8000000000000007
2020-04-16,0.7999999999999989
