Date,Snow Water Equivalent (in) Start of Day Values
1989-12-15,0.8999999999999999
1990-03-04,0.8000000000000007
1990-11-06,1.0
1990-12-14,0.8999999999999999
1991-03-03,0.7000000000000011
1992-02-23,0.7000000000000011
1992-11-03,0.8
1993-03-11,0.7000000000000011
1993-03-18,0.7000000000000011
1993-11-24,0.9000000000000001
1994-01-04,1.0
1995-05-08,0.9000000000000004
1995-05-09,1.700000000000001
1995-10-23,1.0
1995-12-31,0.7999999999999998
1996-02-21,0.9000000000000004
1996-02-22,0.7999999999999989
1996-04-12,1.0999999999999996
1996-04-13,0.7000000000000011
1996-04-14,0.7999999999999989
1996-10-25,0.8
1996-10-30,1.4000000000000001
1996-12-02,1.0999999999999996
1996-12-06,1.1999999999999993
1997-01-04,1.0
1997-01-11,0.8000000000000007
1997-01-26,0.8000000000000007
1997-05-02,0.8000000000000007
1998-01-14,1.2000000000000002
1998-02-23,1.0999999999999996
1999-02-06,1.0999999999999996
1999-02-18,0.7000000000000011
1999-04-02,0.7000000000000011
1999-04-09,0.7999999999999989
1999-04-16,0.7999999999999989
1999-04-17,0.7000000000000011
1999-12-14,0.8
2000-02-13,1.3000000000000007
2000-04-20,0.9000000000000004
2001-04-09,0.9000000000000004
2001-11-26,0.8999999999999999
2003-01-01,0.7999999999999998
2003-02-14,0.8999999999999995
2003-03-05,0.9000000000000004
2003-04-06,0.7000000000000011
2003-04-09,0.9000000000000004
2003-04-24,1.9000000000000004
2003-11-04,1.0
2005-01-11,1.2000000000000002
2005-03-21,0.8000000000000007
2005-12-03,0.7999999999999998
2006-01-01,0.7999999999999998
2006-03-27,1.0999999999999979
2006-11-02,1.0999999999999999
2006-11-11,1.3
2006-11-25,1.4
2007-02-12,1.1000000000000005
2007-03-29,0.7999999999999989
2007-12-02,0.8
2007-12-08,1.0
2007-12-21,0.7999999999999998
2008-03-31,1.0
2008-04-11,0.9000000000000021
2008-12-23,1.0999999999999996
2009-01-24,0.9000000000000004
2009-02-18,1.3000000000000007
2009-03-24,0.8999999999999986
2009-03-26,0.9000000000000021
2009-04-01,1.0
2009-04-10,1.6999999999999993
2010-03-06,0.7000000000000011
2010-04-01,0.8000000000000007
2010-04-02,1.3000000000000007
2010-04-07,2.0999999999999996
2010-12-21,1.0
2010-12-22,0.7999999999999998
2010-12-30,0.8999999999999995
2011-03-07,0.8000000000000007
2011-03-26,0.7000000000000011
2011-04-04,1.0
2011-04-11,0.8999999999999986
2011-04-22,0.8000000000000007
2011-05-22,0.7000000000000011
2011-11-14,0.8
2012-02-22,1.0
2012-12-16,1.0
2013-04-17,0.8999999999999995
2013-11-17,0.8
2014-01-30,0.7999999999999998
2015-03-03,1.0
2016-01-17,0.8000000000000007
2016-03-08,0.7000000000000011
2016-04-25,1.2000000000000002
2016-05-09,2.2
2016-11-28,0.8
2016-12-17,1.1
2017-01-03,0.8000000000000007
2017-01-05,1.1000000000000005
2017-01-10,0.7999999999999998
2017-01-12,1.3000000000000007
2017-11-05,0.8
2018-01-13,0.7999999999999998
2018-11-05,1.1
2018-11-25,1.0
2019-01-18,0.7999999999999998
2019-02-15,0.7000000000000011
2019-03-07,1.0
2019-04-30,1.2000000000000002
2019-05-01,0.9999999999999991
2019-11-26,0.7999999999999998
2020-01-02,1.0
2020-04-16,1.8000000000000007
