Date,Snow Water Equivalent (in) Start of Day Values
1989-11-27,0.7999999999999999
1990-02-01,0.7000000000000011
1990-02-08,0.7000000000000011
1991-03-03,0.7000000000000011
1991-03-06,1.1999999999999993
1991-11-21,0.7999999999999998
1992-12-29,0.7999999999999998
1993-02-21,0.8000000000000007
1993-04-21,1.1000000000000014
1993-11-19,0.7000000000000002
1994-03-13,2.700000000000001
1994-11-17,0.8
1995-02-15,0.7000000000000011
1995-04-03,1.1000000000000014
1995-04-18,0.8000000000000007
1995-05-01,1.0999999999999979
1995-05-03,1.5
1995-05-09,1.2999999999999972
1995-05-10,0.7000000000000028
1995-11-13,1.1
1995-11-29,1.0000000000000004
1995-12-31,0.7999999999999998
1996-01-01,0.7000000000000002
1996-01-20,0.7999999999999989
1996-02-21,1.1000000000000014
1996-02-23,1.1000000000000014
1996-03-06,0.8999999999999986
1996-04-19,1.1000000000000014
1996-10-30,0.9000000000000001
1996-11-06,1.1
1996-11-23,0.9000000000000004
1996-12-02,0.7000000000000002
1996-12-23,0.8000000000000007
1997-01-04,1.0
1997-01-10,1.0
1997-01-11,1.1999999999999993
1997-01-12,0.8000000000000007
1997-01-26,0.8000000000000007
1997-02-28,0.7999999999999972
1997-04-10,1.0999999999999979
1997-04-30,0.8000000000000007
1997-05-02,0.8000000000000007
1998-01-16,0.7000000000000002
1998-10-29,0.8
1999-01-19,0.7000000000000002
1999-01-20,0.7000000000000002
1999-01-25,0.8000000000000007
1999-02-06,0.8000000000000007
1999-02-18,0.8000000000000007
1999-03-30,0.7999999999999989
1999-04-23,0.9000000000000004
1999-05-12,0.7000000000000011
2000-01-11,0.7000000000000002
2000-02-11,1.1000000000000014
2000-02-13,1.0
2000-03-10,0.8000000000000007
2000-12-11,1.1
2002-03-08,0.8000000000000007
2003-02-17,1.0
2003-04-24,1.8000000000000007
2003-11-03,0.8999999999999999
2003-11-18,0.7000000000000002
2003-12-08,0.7000000000000002
2004-12-09,0.7999999999999998
2004-12-10,0.7000000000000002
2004-12-30,1.3999999999999995
2005-01-09,0.8999999999999986
2005-01-10,1.1000000000000014
2005-01-11,1.0999999999999996
2005-01-12,1.0999999999999996
2005-02-15,1.0999999999999996
2005-04-29,0.8000000000000007
2005-12-20,0.7999999999999998
2006-03-01,1.0
2006-11-15,0.8
2007-01-05,0.9000000000000004
2007-02-12,0.9000000000000004
2007-02-16,0.7000000000000011
2007-02-20,1.0
2007-03-29,1.3000000000000007
2007-04-20,0.7000000000000011
2007-12-01,0.8
2007-12-02,0.8999999999999999
2007-12-08,0.7999999999999998
2008-02-08,0.8000000000000007
2008-03-31,0.8000000000000007
2008-12-23,0.7999999999999998
2009-01-24,0.9000000000000004
2009-01-26,1.0999999999999996
2009-03-26,0.8000000000000007
2009-12-08,0.7000000000000002
2009-12-14,0.8999999999999999
2010-03-24,0.8000000000000007
2010-04-02,0.7999999999999972
2010-04-07,1.0999999999999979
2010-04-24,0.9000000000000004
2010-11-15,0.8
2010-11-17,1.0
2010-11-22,0.7000000000000002
2010-12-20,0.8999999999999995
2010-12-21,1.2000000000000002
2010-12-30,1.0999999999999996
2011-01-17,0.8000000000000007
2011-02-06,1.0
2011-02-08,0.9000000000000021
2011-02-26,0.8000000000000007
2011-11-14,0.8999999999999999
2011-11-20,0.8000000000000003
2012-01-22,0.8000000000000007
2012-02-22,1.0
2012-02-29,0.7999999999999989
2013-01-31,0.7999999999999989
2013-04-17,1.0
2013-11-17,1.2000000000000002
2014-03-01,0.8000000000000007
2014-11-26,1.0999999999999996
2014-12-22,0.9000000000000004
2015-02-05,0.9000000000000004
2015-03-03,1.5999999999999996
2015-04-10,0.8000000000000007
2015-04-19,0.7000000000000002
2015-12-22,0.7999999999999998
2016-01-17,0.8000000000000007
2016-01-31,0.7000000000000011
2016-03-18,0.7999999999999989
2016-05-09,1.0999999999999996
2016-11-28,0.8999999999999999
2016-12-17,2.0
2017-01-03,1.0999999999999996
2017-01-05,1.0
2017-01-10,1.0
2017-01-12,1.0
2017-02-28,1.1999999999999993
2017-04-25,0.7000000000000002
2017-10-02,1.2
2017-11-18,1.0999999999999999
2017-12-24,0.7000000000000002
2018-04-07,0.8000000000000007
2018-11-05,0.9000000000000001
2019-01-07,0.7000000000000002
2019-01-18,0.9000000000000004
2019-03-03,0.8000000000000007
2019-03-09,1.0
2019-05-01,1.0
2019-12-01,0.7999999999999998
2020-01-02,1.0
2020-02-07,0.7999999999999989
2020-02-08,1.200000000000001
2020-02-17,1.1000000000000014
2020-04-16,1.0999999999999979
2020-04-17,0.8000000000000007
