Date,Snow Water Equivalent (in) Start of Day Values
1989-11-23,0.9999999999999998
1989-11-25,1.0
1989-11-27,0.9000000000000004
1989-12-15,1.200000000000001
1989-12-16,1.1999999999999993
1990-04-28,1.0
1990-10-20,1.1
1990-11-06,1.0
1991-02-10,1.0
1991-02-14,1.1000000000000014
1991-02-18,1.299999999999999
1991-03-06,2.200000000000003
1991-03-27,1.0
1991-11-06,1.2999999999999998
1991-11-08,1.2999999999999998
1992-01-05,1.0
1992-02-23,1.5
1992-04-19,1.0
1993-03-31,1.3000000000000007
1993-04-03,1.1999999999999993
1993-04-07,0.9000000000000021
1993-04-19,1.0999999999999943
1993-04-20,1.2000000000000028
1993-11-13,1.5000000000000004
1993-12-13,1.0999999999999996
1995-01-28,1.0999999999999996
1995-02-15,0.9000000000000021
1995-03-20,1.1000000000000014
1995-04-09,1.0
1995-04-18,1.0
1995-04-26,0.9000000000000021
1995-05-01,1.4000000000000021
1995-05-04,1.0
1995-05-09,2.200000000000003
1995-05-10,1.1999999999999957
1995-05-28,1.1000000000000014
1995-10-05,1.0
1995-11-10,1.5
1995-11-28,1.2000000000000002
1996-01-01,1.4000000000000004
1996-01-05,1.0
1996-01-18,1.5
1996-01-26,0.9000000000000021
1996-01-31,1.3999999999999986
1996-02-01,1.0
1996-02-19,1.3000000000000007
1996-02-21,1.1000000000000014
1996-02-23,2.0
1996-03-18,1.1000000000000014
1996-04-14,2.3000000000000043
1996-10-30,1.1
1996-12-06,1.0999999999999996
1996-12-12,1.0
1997-01-04,1.3000000000000007
1997-01-10,1.5
1997-01-11,2.3999999999999986
1997-01-26,1.5
1997-04-05,1.3999999999999986
1997-04-10,1.2999999999999972
1997-05-02,1.2000000000000028
1997-05-27,1.0
1997-10-13,1.3
1998-01-17,0.9000000000000004
1998-01-18,1.0999999999999996
1998-02-06,1.200000000000001
1998-02-10,0.9000000000000004
1998-02-24,1.0
1998-04-01,0.9000000000000021
1998-04-17,1.1000000000000014
1998-04-20,1.3000000000000043
1998-10-05,1.0
1998-10-29,1.0
1999-01-02,0.9000000000000004
1999-01-18,0.9000000000000004
1999-01-20,1.0
1999-01-22,1.9000000000000004
1999-04-27,1.0
2000-01-11,1.0
2000-02-11,0.9000000000000004
2000-02-12,1.200000000000001
2000-02-18,1.1999999999999993
2000-03-08,1.0999999999999979
2000-05-18,1.0
2000-11-06,1.0
2000-12-16,0.9000000000000004
2002-11-10,1.1
2002-12-18,1.2999999999999998
2003-02-22,1.1000000000000014
2003-04-16,1.0999999999999979
2003-04-24,2.8000000000000007
2003-04-25,1.1000000000000014
2003-12-09,1.0
2003-12-16,0.9000000000000004
2004-04-10,1.0
2004-11-01,1.4000000000000001
2004-12-09,0.9000000000000004
2004-12-10,1.2999999999999998
2005-03-21,1.5
2005-03-31,1.3999999999999986
2005-04-06,1.0
2005-06-05,1.1
2005-12-03,1.2000000000000002
2005-12-07,0.9000000000000004
2005-12-20,1.0
2006-01-09,1.0
2006-10-21,1.4000000000000001
2008-02-08,0.9000000000000021
2008-02-26,1.3999999999999986
2008-04-08,0.9000000000000057
2008-04-11,1.7000000000000028
2008-05-02,1.0
2009-01-10,1.0
2009-01-24,1.4000000000000004
2009-01-25,1.3000000000000007
2010-03-06,0.9000000000000004
2010-04-07,1.1999999999999993
2010-04-24,0.9000000000000004
2010-05-20,1.4000000000000021
2010-10-24,0.9999999999999999
2010-11-10,1.5
2010-11-16,1.1000000000000005
2010-11-17,1.2999999999999998
2010-11-22,0.9000000000000004
2010-12-21,1.1000000000000014
2011-01-18,0.9000000000000021
2011-01-20,1.1000000000000014
2011-02-06,1.5
2011-02-08,1.0
2011-03-08,1.7000000000000028
2011-03-18,1.2000000000000028
2011-03-29,1.2000000000000028
2011-04-19,1.1000000000000014
2011-05-21,1.0
2011-05-22,1.2000000000000028
2012-02-22,1.0
2012-02-29,1.0
2013-04-14,1.0
2013-10-05,1.1
2014-01-05,0.9000000000000004
2014-01-11,1.0999999999999996
2014-01-31,1.5999999999999979
2014-02-10,1.0999999999999979
2014-03-08,1.0
2014-12-15,1.2999999999999998
2014-12-22,1.7999999999999998
2015-02-05,1.6000000000000014
2015-11-06,1.1
2016-01-25,0.9000000000000004
2016-01-31,1.3000000000000007
2016-03-15,1.0
2016-03-18,1.5
2016-03-24,1.3000000000000007
2016-05-09,1.0999999999999979
2016-11-18,1.0
2016-12-12,1.2000000000000002
2016-12-17,1.2000000000000002
2017-01-05,1.0
2017-01-09,0.9000000000000004
2017-01-10,1.0999999999999996
2017-04-22,1.0000000000000018
2017-05-19,1.3999999999999995
2017-11-06,1.1
2017-12-24,1.0000000000000004
2018-03-24,1.0
2018-04-07,1.5
2018-04-08,1.0
2018-04-09,1.9000000000000021
2018-11-05,1.0000000000000002
2018-11-25,0.9999999999999996
2019-01-19,1.9000000000000004
2019-03-03,1.0
2019-03-09,1.0
2019-05-01,1.0
2019-05-22,1.3000000000000007
2019-05-29,1.3000000000000007
2019-06-22,1.7
2019-12-15,1.0999999999999996
2020-02-07,1.0999999999999996
2020-02-08,1.8000000000000007
2020-02-17,1.3000000000000007
