Date,Snow Water Equivalent (in) Start of Day Values
2004-11-21,0.5000000000000001
2004-11-28,0.5999999999999999
2004-12-30,0.8999999999999999
2005-01-12,0.5999999999999996
2005-05-14,1.200000000000001
2005-11-15,0.6999999999999997
2005-12-02,0.5
2005-12-03,0.6000000000000001
2005-12-20,0.5
2006-10-21,0.5000000000000001
2006-11-15,0.6999999999999997
2007-01-13,0.6999999999999993
2007-03-29,0.5999999999999996
2008-02-08,0.7000000000000002
2008-02-25,0.5
2008-03-31,0.5999999999999996
2008-04-10,0.7999999999999989
2009-01-08,0.5
2009-01-25,0.5
2009-12-14,0.5
2010-03-24,0.5999999999999996
2010-04-02,0.5
2010-04-06,0.5
2010-11-17,0.7
2010-11-22,0.7999999999999998
2010-12-21,0.5999999999999996
2011-02-06,0.9000000000000004
2011-02-20,0.5999999999999996
2011-03-18,1.0999999999999996
2011-04-26,0.5
2011-05-12,1.0999999999999996
2012-02-29,0.6000000000000005
2012-12-19,0.7000000000000002
2013-01-31,0.5
2013-04-14,0.5999999999999996
2013-04-16,0.9000000000000004
2013-04-21,0.5
2013-05-01,0.5
2014-01-31,0.7999999999999989
2014-04-14,0.5
2014-05-11,0.5
2014-05-12,1.1000000000000014
2014-11-26,0.7999999999999998
2014-12-22,0.8999999999999999
2014-12-23,0.5
2015-03-03,0.5999999999999996
2015-11-17,0.5
2015-12-12,0.5
2015-12-15,0.5
2015-12-23,0.5999999999999996
2016-04-16,0.5
2017-01-05,0.5999999999999996
2017-01-10,0.6999999999999993
2017-01-12,0.5
2017-05-18,0.5
2017-05-19,0.5
2017-10-02,0.8
2017-10-03,0.5
2018-03-24,0.5999999999999996
2018-04-07,0.5
2018-04-09,0.5
2018-04-21,0.5
2018-11-05,0.5
2019-02-06,0.5999999999999996
2019-03-09,0.5
2019-05-01,0.5
2019-06-22,1.4
2020-02-07,0.9999999999999991
2020-02-08,0.8000000000000007
2020-02-24,0.5
2020-03-20,0.7999999999999989
2020-09-09,0.7
